,edit_count,sentiment-mean,neg-sentiment
2009-12-07,2.7333333333333334,-0.022830470516459388,0.28432037949279326
2009-12-08,2.6333333333333333,-0.009192468836085245,0.26209815727057106
2009-12-09,2.566666666666667,0.055635348842366296,0.2287648239372377
2009-12-10,2.3,0.007558488290885398,0.25469074986316365
2009-12-11,2.3333333333333335,-0.025678754407784034,0.28802408319649697
2009-12-12,2.2666666666666666,-0.020463878471275853,0.2713574165298303
2009-12-13,2.6666666666666665,-0.03717930037142902,0.27969074986316367
2009-12-14,2.533333333333333,-0.04848557236293951,0.28525396825396826
2009-12-15,2.7666666666666666,-0.08501897907091512,0.30377248677248675
2009-12-16,2.6,-0.09954119578831726,0.3132962962962963
2009-12-17,2.6666666666666665,-0.08493733461532328,0.304962962962963
2009-12-18,2.6333333333333333,-0.146905538994405,0.3382962962962963
2009-12-19,2.6333333333333333,-0.146905538994405,0.3382962962962963
2009-12-20,2.7,-0.19140655619402727,0.36051851851851857
2009-12-21,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-22,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-23,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-24,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-25,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-26,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-27,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-28,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-29,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-30,2.6666666666666665,-0.22407469175755976,0.36051851851851857
2009-12-31,2.5,-0.2041409466912349,0.3338518518518519
2010-01-01,2.433333333333333,-0.17112263980011144,0.3005185185185185
2010-01-02,2.3,-0.202192141537865,0.3005185185185185
2010-01-03,2.2,-0.18963575289481216,0.2782962962962963
2010-01-04,2.2,-0.18963575289481216,0.2782962962962963
2010-01-05,2.1,-0.17784113876521584,0.25607407407407407
2010-01-06,2.1,-0.17784113876521584,0.25607407407407407
2010-01-07,2.1,-0.17784113876521584,0.25607407407407407
2010-01-08,2.066666666666667,-0.20954536390801268,0.25607407407407407
2010-01-09,2.033333333333333,-0.17625867915650206,0.22274074074074074
2010-01-10,2.0,-0.14302143645783263,0.1894074074074074
2010-01-11,2.0,-0.14302143645783263,0.1894074074074074
2010-01-12,1.4666666666666666,-0.1262943027416865,0.16440740740740742
2010-01-13,1.0666666666666667,-0.1095655899017285,0.1554843304843305
2010-01-14,2.2666666666666666,-0.13494974793022513,0.16955840455840457
2010-01-15,3.3666666666666667,-0.12223707333516433,0.16003459503459505
2010-01-16,3.2333333333333334,-0.10355070824733728,0.13503459503459503
2010-01-17,3.3333333333333335,-0.07146452163965855,0.11836792836792837
2010-01-18,3.533333333333333,-0.09260373607587173,0.14614570614570616
2010-01-19,3.433333333333333,-0.0813334090376366,0.12392348392348393
2010-01-20,3.433333333333333,-0.0813334090376366,0.12392348392348393
2010-01-21,3.433333333333333,-0.0813334090376366,0.12392348392348393
2010-01-22,3.466666666666667,-0.05639604755883106,0.12392348392348393
2010-01-23,3.466666666666667,-0.056396047558831056,0.12392348392348393
2010-01-24,3.5,-0.02716519463702726,0.12392348392348393
2010-01-25,3.5,-0.02716519463702726,0.12392348392348393
2010-01-26,3.5,-0.02716519463702726,0.12392348392348393
2010-01-27,3.5,-0.02716519463702726,0.12392348392348393
2010-01-28,3.5,-0.02716519463702726,0.12392348392348393
2010-01-29,3.5,-0.02716519463702726,0.12392348392348393
2010-01-30,3.5,-0.02716519463702726,0.12392348392348393
2010-01-31,3.5,-0.02716519463702726,0.12392348392348393
2010-02-01,3.5,-0.02716519463702726,0.12392348392348393
2010-02-02,3.5,-0.02716519463702726,0.12392348392348393
2010-02-03,3.5,-0.02716519463702726,0.12392348392348393
2010-02-04,3.5,-0.02716519463702726,0.12392348392348393
2010-02-05,3.5,-0.02716519463702726,0.12392348392348393
2010-02-06,3.5,-0.02716519463702726,0.12392348392348393
2010-02-07,3.5,-0.02716519463702726,0.12392348392348393
2010-02-08,3.5,-0.02716519463702726,0.12392348392348393
2010-02-09,3.5,-0.02716519463702726,0.12392348392348393
2010-02-10,3.5,-0.02716519463702726,0.12392348392348393
2010-02-11,3.5,-0.02716519463702726,0.12392348392348393
2010-02-12,3.066666666666667,-0.01437285265279194,0.10084656084656084
2010-02-13,1.5666666666666667,0.016380483167512082,0.06825396825396825
2010-02-14,0.5666666666666667,0.015272780060768135,0.07111111111111112
2010-02-15,0.9666666666666667,-0.007225375738408825,0.09888888888888889
2010-02-16,0.9,-0.04000751313236024,0.11555555555555556
2010-02-17,0.7666666666666667,-0.04059688187307781,0.12111111111111111
2010-02-18,1.0333333333333334,-0.06375415684448348,0.15027777777777776
2010-02-19,1.0333333333333334,-0.06375415684448348,0.15027777777777776
2010-02-20,1.0333333333333334,-0.06375415684448348,0.15027777777777776
2010-02-21,1.0333333333333334,-0.12200278403030501,0.18361111111111109
2010-02-22,1.0333333333333334,-0.12200278403030501,0.18361111111111109
2010-02-23,1.0,-0.1512336369521088,0.18361111111111109
2010-02-24,1.0,-0.1512336369521088,0.18361111111111109
2010-02-25,1.0,-0.1512336369521088,0.18361111111111109
2010-02-26,1.0,-0.1512336369521088,0.18361111111111109
2010-02-27,1.0,-0.1512336369521088,0.18361111111111109
2010-02-28,1.0,-0.1512336369521088,0.18361111111111109
2010-03-01,1.0,-0.1512336369521088,0.18361111111111109
2010-03-02,1.0,-0.1512336369521088,0.18361111111111109
2010-03-03,1.0,-0.1512336369521088,0.18361111111111109
2010-03-04,1.0,-0.1512336369521088,0.18361111111111109
2010-03-05,1.0,-0.1512336369521088,0.18361111111111109
2010-03-06,1.0,-0.1512336369521088,0.18361111111111109
2010-03-07,1.0,-0.1512336369521088,0.18361111111111109
2010-03-08,1.0,-0.1512336369521088,0.18361111111111109
2010-03-09,1.0,-0.1512336369521088,0.18361111111111109
2010-03-10,1.0,-0.1512336369521088,0.18361111111111109
2010-03-11,1.0,-0.1512336369521088,0.18361111111111109
2010-03-12,1.0,-0.1512336369521088,0.18361111111111109
2010-03-13,1.2,-0.15137520394391485,0.20027777777777775
2010-03-14,1.8,-0.18070637987167748,0.23175925925925925
2010-03-15,1.8,-0.18070637987167745,0.23175925925925925
2010-03-16,1.7,-0.16320829477023194,0.22175925925925927
2010-03-17,1.3,-0.140710138971055,0.19398148148148145
2010-03-18,1.2333333333333334,-0.1074437625154301,0.16064814814814812
2010-03-19,1.1666666666666667,-0.08571517933849936,0.12731481481481483
2010-03-20,0.9,-0.06255790436709367,0.09814814814814815
2010-03-21,0.9,-0.06255790436709367,0.09814814814814815
2010-03-22,0.9333333333333333,-0.09588289106333696,0.13148148148148148
2010-03-23,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-03-24,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-03-25,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-03-26,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-03-27,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-03-28,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-03-29,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-03-30,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-03-31,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-01,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-02,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-03,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-04,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-05,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-06,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-07,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-08,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-09,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-10,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-11,0.9333333333333333,-0.09588394010508501,0.13148148148148148
2010-04-12,0.7333333333333333,-0.09574237311327898,0.11481481481481483
2010-04-13,1.1333333333333333,-0.08142950965298547,0.10777777777777776
2010-04-14,1.3333333333333333,-0.07713469432459936,0.11888888888888889
2010-04-15,1.4,-0.11053749985165065,0.13555555555555554
2010-04-16,1.4333333333333333,-0.14384388592508104,0.1688888888888889
2010-04-17,1.4333333333333333,-0.14384388592508104,0.1688888888888889
2010-04-18,1.6,-0.16370546764797636,0.19555555555555554
2010-04-19,1.6333333333333333,-0.19463038590219287,0.22888888888888886
2010-04-20,1.6333333333333333,-0.19463038590219287,0.22888888888888886
2010-04-21,1.6666666666666667,-0.19445942090617285,0.22888888888888886
2010-04-22,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-04-23,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-04-24,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-04-25,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-04-26,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-04-27,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-04-28,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-04-29,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-04-30,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-01,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-02,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-03,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-04,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-05,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-06,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-07,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-08,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-09,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-10,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-11,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-12,1.6333333333333333,-0.16114710615740882,0.19555555555555554
2010-05-13,0.9666666666666667,-0.15230993880165944,0.19111111111111112
2010-05-14,1.6666666666666667,-0.16987036600524996,0.2034567901234568
2010-05-15,1.7,-0.1581626903495671,0.19679012345679012
2010-05-16,1.6666666666666667,-0.12485630427613671,0.1634567901234568
2010-05-17,1.6666666666666667,-0.12485630427613671,0.1634567901234568
2010-05-18,1.6666666666666667,-0.1382235264263035,0.17012345679012347
2010-05-19,1.6333333333333333,-0.10729860817208701,0.13679012345679015
2010-05-20,1.6333333333333333,-0.10729860817208701,0.13679012345679015
2010-05-21,1.6666666666666667,-0.08729446518568344,0.12567901234567902
2010-05-22,1.7,-0.11642611809718754,0.15901234567901235
2010-05-23,1.7,-0.11642611809718754,0.15901234567901235
2010-05-24,1.7,-0.11642611809718754,0.15901234567901235
2010-05-25,1.7,-0.11642611809718754,0.15901234567901235
2010-05-26,1.7,-0.11642611809718754,0.15901234567901235
2010-05-27,1.7,-0.11642611809718754,0.15901234567901235
2010-05-28,1.7,-0.11642611809718754,0.15901234567901235
2010-05-29,1.7,-0.11642611809718754,0.15901234567901235
2010-05-30,1.7,-0.11642611809718754,0.15901234567901235
2010-05-31,1.7,-0.11642611809718754,0.15901234567901235
2010-06-01,1.7,-0.11642611809718754,0.15901234567901235
2010-06-02,1.7,-0.11642611809718754,0.15901234567901235
2010-06-03,1.7,-0.11642611809718754,0.15901234567901235
2010-06-04,1.7,-0.11642611809718754,0.15901234567901235
2010-06-05,1.7,-0.11642611809718754,0.15901234567901235
2010-06-06,1.7,-0.11642611809718754,0.15901234567901235
2010-06-07,1.7,-0.11642611809718754,0.15901234567901235
2010-06-08,1.7,-0.11642611809718754,0.15901234567901235
2010-06-09,1.7,-0.11642611809718754,0.15901234567901235
2010-06-10,1.7,-0.11642611809718754,0.15901234567901235
2010-06-11,1.7,-0.11642611809718754,0.15901234567901235
2010-06-12,1.3666666666666667,-0.11024497298546779,0.13901234567901233
2010-06-13,0.5333333333333333,-0.12999523215823702,0.1488888888888889
2010-06-14,0.6,-0.11560323887401157,0.14126984126984127
2010-06-15,0.6,-0.11560323887401157,0.14126984126984127
2010-06-16,0.6,-0.11560323887401157,0.14126984126984127
2010-06-17,0.5666666666666667,-0.09904628925853305,0.13293650793650794
2010-06-18,0.6,-0.06646004650327894,0.13293650793650794
2010-06-19,0.6,-0.06646004650327894,0.13293650793650794
2010-06-20,0.5,-0.05331016778945922,0.11071428571428571
2010-06-21,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-06-22,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-06-23,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-06-24,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-06-25,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-06-26,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-06-27,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-06-28,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-06-29,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-06-30,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-01,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-02,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-03,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-04,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-05,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-06,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-07,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-08,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-09,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-10,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-11,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-12,0.4666666666666667,-0.024178514877955113,0.07738095238095237
2010-07-13,0.4,0.008837356170018521,0.044047619047619044
2010-07-14,0.4666666666666667,0.017965997369201105,0.03981481481481482
2010-07-15,0.8,-0.00627571373074142,0.06981481481481482
2010-07-16,1.5666666666666667,-0.02856849728479093,0.09735104669887278
2010-07-17,1.4333333333333333,-0.01189664302720731,0.07235104669887278
2010-07-18,1.5666666666666667,-0.04989398577267037,0.09235104669887279
2010-07-19,1.6,-0.08320612965478605,0.1256843800322061
2010-07-20,1.6,-0.08320612965478605,0.1256843800322061
2010-07-21,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-22,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-23,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-24,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-25,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-26,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-27,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-28,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-29,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-30,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-07-31,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-01,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-02,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-03,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-04,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-05,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-06,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-07,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-08,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-09,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-10,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-11,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-12,1.6333333333333333,-0.11646356442028388,0.15901771336553944
2010-08-13,1.3666666666666667,-0.08660598565702853,0.1442028985507246
2010-08-14,1.1666666666666667,-0.07917810856864071,0.13920289855072462
2010-08-15,0.4,-0.05688532501459121,0.11166666666666665
2010-08-16,0.4666666666666667,-0.08902088214953739,0.145
2010-08-17,0.43333333333333335,-0.10167711277802785,0.15
2010-08-18,0.4,-0.06836496889591218,0.11666666666666667
2010-08-19,0.4,-0.06836496889591218,0.11666666666666667
2010-08-20,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-21,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-22,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-23,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-24,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-25,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-26,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-27,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-28,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-29,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-30,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-08-31,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-01,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-02,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-03,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-04,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-05,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-06,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-07,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-08,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-09,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-10,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-11,0.36666666666666664,-0.03510753413041432,0.08333333333333333
2010-09-12,0.3333333333333333,-0.0670167217652003,0.08333333333333333
2010-09-13,0.2,-0.05020288775364557,0.058333333333333334
2010-09-14,0.23333333333333334,-0.018415156503518416,0.058333333333333334
2010-09-15,0.6666666666666666,0.018566372030311164,0.03833333333333333
2010-09-16,0.5333333333333333,0.03663370264901056,0.013333333333333334
2010-09-17,0.5666666666666667,0.01996201329761082,0.04666666666666666
2010-09-18,0.5666666666666667,0.01996201329761082,0.04666666666666666
2010-09-19,0.7333333333333333,1.4397833082805772e-07,0.07333333333333333
2010-09-20,0.7666666666666667,-0.033315409289466004,0.10666666666666667
2010-09-21,0.8333333333333334,-0.03390528864330715,0.12333333333333334
2010-09-22,0.9333333333333333,-0.0559689962863922,0.14555555555555558
2010-09-23,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-09-24,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-09-25,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-09-26,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-09-27,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-09-28,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-09-29,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-09-30,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-01,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-02,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-03,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-04,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-05,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-06,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-07,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-08,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-09,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-10,0.9666666666666667,-0.08925637046496072,0.1788888888888889
2010-10-11,1.0,-0.05606444120407104,0.1788888888888889
2010-10-12,1.5,-0.043948238160875105,0.1877777777777778
2010-10-13,1.5,-0.043948238160875105,0.1877777777777778
2010-10-14,1.6,-0.07721215542819765,0.20444444444444446
2010-10-15,1.1666666666666667,-0.11393242090940475,0.22444444444444442
2010-10-16,1.4666666666666666,-0.12508717233384098,0.24666666666666665
2010-10-17,2.033333333333333,-0.12209330950622205,0.2374074074074074
2010-10-18,2.066666666666667,-0.09524166737441662,0.2374074074074074
2010-10-19,1.9,-0.07527979805513665,0.21074074074074073
2010-10-20,1.8666666666666667,-0.0419642447873398,0.1774074074074074
2010-10-21,1.8,-0.04137436543349866,0.16074074074074074
2010-10-22,1.7,-0.0193106577904136,0.1385185185185185
2010-10-23,1.6666666666666667,0.01397671638815492,0.10518518518518519
2010-10-24,1.6666666666666667,0.01397671638815492,0.10518518518518519
2010-10-25,1.6666666666666667,0.01397671638815492,0.10518518518518519
